wav_id,wav_path,speaker,book,speaker_int
4340-15220-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4340/15220/4340-15220-0046.wav,4340,15220,144
254-27760-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/254/27760/254-27760-0022.wav,254,27760,26
7078-271888-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7078/271888/7078-271888-0012.wav,7078,271888,205
6000-86686-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6000/86686/6000-86686-0003.wav,6000,86686,180
2289-152254-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2289/152254/2289-152254-0013.wav,2289,152254,94
7178-34645-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7178/34645/7178-34645-0024.wav,7178,34645,208
7113-86041-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7113/86041/7113-86041-0012.wav,7113,86041,206
1553-140048-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1553/140048/1553-140048-0023.wav,1553,140048,73
103-1240-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/103/1240/103-1240-0001.wav,103,1240,11
5192-19396-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5192/19396/5192-19396-0005.wav,5192,19396,162
1235-135887-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1235/135887/1235-135887-0029.wav,1235,135887,64
211-122442-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/211/122442/211-122442-0054.wav,211,122442,20
481-123719-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/481/123719/481-123719-0036.wav,481,123719,45
1455-138263-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1455/138263/1455-138263-0045.wav,1455,138263,71
89-219-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/89/219/89-219-0008.wav,89,219,10
1578-6379-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1578/6379/1578-6379-0030.wav,1578,6379,74
8238-274553-0071,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8238/274553/8238-274553-0071.wav,8238,274553,235
60-121082-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/60/121082/60-121082-0001.wav,60,121082,6
5463-39174-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5463/39174/5463-39174-0010.wav,5463,39174,168
7226-86965-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7226/86965/7226-86965-0036.wav,7226,86965,210
2289-152254-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2289/152254/2289-152254-0001.wav,2289,152254,94
2817-142371-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2817/142371/2817-142371-0045.wav,2817,142371,103
7800-283478-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7800/283478/7800-283478-0006.wav,7800,283478,224
1553-140048-0034,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1553/140048/1553-140048-0034.wav,1553,140048,73
5514-19193-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5514/19193/5514-19193-0019.wav,5514,19193,169
8975-270782-0076,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0076.wav,8975,270782,250
2843-152918-0050,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2843/152918/2843-152918-0050.wav,2843,152918,105
911-128684-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/128684/911-128684-0002.wav,911,128684,55
6531-61334-0113,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6531/61334/6531-61334-0113.wav,6531,61334,196
460-172359-0061,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/460/172359/460-172359-0061.wav,460,172359,44
8580-287364-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8580/287364/8580-287364-0021.wav,8580,287364,242
8838-298545-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8838/298545/8838-298545-0026.wav,8838,298545,249
2416-152137-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2416/152137/2416-152137-0028.wav,2416,152137,97
7190-90542-0044,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7190/90542/7190-90542-0044.wav,7190,90542,209
4088-158077-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158077/4088-158077-0006.wav,4088,158077,137
211-122425-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/211/122425/211-122425-0045.wav,211,122425,20
3374-298025-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3374/298025/3374-298025-0000.wav,3374,298025,118
298-126790-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/298/126790/298-126790-0021.wav,298,126790,28
3982-178459-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3982/178459/3982-178459-0037.wav,3982,178459,132
26-496-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/26/496/26-496-0022.wav,26,496,1
6272-70191-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6272/70191/6272-70191-0032.wav,6272,70191,188
2182-150130-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2182/150130/2182-150130-0029.wav,2182,150130,92
5022-29411-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5022/29411/5022-29411-0012.wav,5022,29411,158
118-47824-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/118/47824/118-47824-0026.wav,118,47824,12
2911-15084-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2911/15084/2911-15084-0007.wav,2911,15084,108
7505-258964-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7505/258964/7505-258964-0017.wav,7505,258964,218
6563-285357-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6563/285357/6563-285357-0009.wav,6563,285357,197
198-126831-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/198/126831/198-126831-0042.wav,198,126831,17
4441-76263-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4441/76263/4441-76263-0024.wav,4441,76263,148
8051-295385-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8051/295385/8051-295385-0000.wav,8051,295385,227
83-11691-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/83/11691/83-11691-0042.wav,83,11691,8
7226-86964-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7226/86964/7226-86964-0037.wav,7226,86964,210
4297-13006-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4297/13006/4297-13006-0000.wav,4297,13006,143
1841-179183-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1841/179183/1841-179183-0015.wav,1841,179183,80
322-124147-0048,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124147/322-124147-0048.wav,322,124147,32
1723-141149-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1723/141149/1723-141149-0011.wav,1723,141149,77
1263-138246-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1263/138246/1263-138246-0013.wav,1263,138246,66
3168-173565-0056,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3168/173565/3168-173565-0056.wav,3168,173565,112
2989-138028-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2989/138028/2989-138028-0026.wav,2989,138028,110
254-27760-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/254/27760/254-27760-0026.wav,254,27760,26
1867-148436-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/148436/1867-148436-0010.wav,1867,148436,81
4137-11701-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4137/11701/4137-11701-0047.wav,4137,11701,138
7635-105409-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7635/105409/7635-105409-0053.wav,7635,105409,221
4014-186183-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4014/186183/4014-186183-0031.wav,4014,186183,134
7859-102519-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7859/102519/7859-102519-0035.wav,7859,102519,225
7059-77900-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7059/77900/7059-77900-0023.wav,7059,77900,203
7302-86815-0068,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86815/7302-86815-0068.wav,7302,86815,213
5514-19192-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5514/19192/5514-19192-0026.wav,5514,19192,169
5049-25947-0076,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0076.wav,5049,25947,159
4088-158079-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158079/4088-158079-0009.wav,4088,158079,137
8465-246947-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8465/246947/8465-246947-0020.wav,8465,246947,240
3214-167606-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3214/167606/3214-167606-0019.wav,3214,167606,113
4088-158077-0084,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158077/4088-158077-0084.wav,4088,158077,137
5867-48852-0073,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5867/48852/5867-48852-0073.wav,5867,48852,179
201-127786-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/201/127786/201-127786-0053.wav,201,127786,19
4481-17498-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4481/17498/4481-17498-0013.wav,4481,17498,149
6081-41998-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6081/41998/6081-41998-0043.wav,6081,41998,184
4018-103416-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4018/103416/4018-103416-0023.wav,4018,103416,135
3982-178459-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3982/178459/3982-178459-0053.wav,3982,178459,132
4441-76263-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4441/76263/4441-76263-0002.wav,4441,76263,148
3235-11599-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3235/11599/3235-11599-0028.wav,3235,11599,114
1737-148989-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1737/148989/1737-148989-0006.wav,1737,148989,78
2911-12359-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2911/12359/2911-12359-0010.wav,2911,12359,108
2518-154826-0040,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2518/154826/2518-154826-0040.wav,2518,154826,100
6081-41998-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6081/41998/6081-41998-0029.wav,6081,41998,184
6019-3185-0083,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6019/3185/6019-3185-0083.wav,6019,3185,181
4137-11701-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4137/11701/4137-11701-0004.wav,4137,11701,138
1867-148436-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/148436/1867-148436-0015.wav,1867,148436,81
8629-261140-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8629/261140/8629-261140-0012.wav,8629,261140,244
911-128684-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/128684/911-128684-0047.wav,911,128684,55
2691-156750-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2691/156750/2691-156750-0005.wav,2691,156750,101
2514-149482-0048,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2514/149482/2514-149482-0048.wav,2514,149482,99
3526-175658-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3526/175658/3526-175658-0004.wav,3526,175658,122
1116-132847-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1116/132847/1116-132847-0008.wav,1116,132847,62
1723-141149-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1723/141149/1723-141149-0035.wav,1723,141149,77
4160-11550-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4160/11550/4160-11550-0008.wav,4160,11550,139
3807-4923-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3807/4923/3807-4923-0013.wav,3807,4923,127
7302-86814-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86814/7302-86814-0028.wav,7302,86814,213
403-126855-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/403/126855/403-126855-0005.wav,403,126855,36
458-126305-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/458/126305/458-126305-0005.wav,458,126305,43
250-142286-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/250/142286/250-142286-0029.wav,250,142286,25
8747-293952-0103,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8747/293952/8747-293952-0103.wav,8747,293952,246
2518-154826-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2518/154826/2518-154826-0028.wav,2518,154826,100
27-123349-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/27/123349/27-123349-0051.wav,27,123349,2
6064-56165-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6064/56165/6064-56165-0035.wav,6064,56165,182
3259-158083-0070,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3259/158083/3259-158083-0070.wav,3259,158083,117
5688-15787-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5688/15787/5688-15787-0006.wav,5688,15787,173
6925-80680-0082,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6925/80680/6925-80680-0082.wav,6925,80680,202
4813-248638-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4813/248638/4813-248638-0053.wav,4813,248638,153
587-54108-0040,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/587/54108/587-54108-0040.wav,587,54108,46
3440-171006-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3440/171006/3440-171006-0007.wav,3440,171006,120
2911-7601-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2911/7601/2911-7601-0039.wav,2911,7601,108
1088-134315-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1088/134315/1088-134315-0029.wav,1088,134315,60
7226-86965-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7226/86965/7226-86965-0043.wav,7226,86965,210
6476-57446-0075,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6476/57446/6476-57446-0075.wav,6476,57446,194
5390-30096-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5390/30096/5390-30096-0029.wav,5390,30096,165
5393-19218-0044,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5393/19218/5393-19218-0044.wav,5393,19218,166
4014-186176-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4014/186176/4014-186176-0025.wav,4014,186176,134
7635-105409-0048,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7635/105409/7635-105409-0048.wav,7635,105409,221
4018-107312-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4018/107312/4018-107312-0003.wav,4018,107312,135
6415-100596-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6415/100596/6415-100596-0012.wav,6415,100596,191
5390-24512-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5390/24512/5390-24512-0007.wav,5390,24512,165
8580-287363-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8580/287363/8580-287363-0018.wav,8580,287363,242
8975-270782-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0051.wav,8975,270782,250
201-122255-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/201/122255/201-122255-0013.wav,201,122255,19
26-495-0057,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/26/495/26-495-0057.wav,26,495,1
6454-107462-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6454/107462/6454-107462-0021.wav,6454,107462,193
7800-283492-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7800/283492/7800-283492-0030.wav,7800,283492,224
7517-100437-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7517/100437/7517-100437-0014.wav,7517,100437,220
8051-119902-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8051/119902/8051-119902-0033.wav,8051,119902,227
196-122150-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/196/122150/196-122150-0037.wav,196,122150,16
1970-10594-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1970/10594/1970-10594-0029.wav,1970,10594,85
1926-147979-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1926/147979/1926-147979-0038.wav,1926,147979,83
2159-179154-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2159/179154/2159-179154-0027.wav,2159,179154,91
2836-5355-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2836/5355/2836-5355-0031.wav,2836,5355,104
2691-156755-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2691/156755/2691-156755-0035.wav,2691,156755,101
298-126790-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/298/126790/298-126790-0007.wav,298,126790,28
6529-62554-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6529/62554/6529-62554-0008.wav,6529,62554,195
5750-100289-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5750/100289/5750-100289-0038.wav,5750,100289,175
1624-142933-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1624/142933/1624-142933-0045.wav,1624,142933,76
8838-298546-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8838/298546/8838-298546-0039.wav,8838,298546,249
8123-275216-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8123/275216/8123-275216-0030.wav,8123,275216,233
1116-137572-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1116/137572/1116-137572-0054.wav,1116,137572,62
5778-54535-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5778/54535/5778-54535-0000.wav,5778,54535,176
311-124404-0060,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/311/124404/311-124404-0060.wav,311,124404,31
322-124146-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124146/322-124146-0009.wav,322,124146,32
6818-76332-0048,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6818/76332/6818-76332-0048.wav,6818,76332,198
374-180298-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/374/180298/374-180298-0018.wav,374,180298,35
2182-150130-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2182/150130/2182-150130-0022.wav,2182,150130,92
4088-158079-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158079/4088-158079-0004.wav,4088,158079,137
5514-19192-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5514/19192/5514-19192-0016.wav,5514,19192,169
196-122150-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/196/122150/196-122150-0038.wav,196,122150,16
332-128985-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/332/128985/332-128985-0016.wav,332,128985,34
730-358-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/730/358/730-358-0008.wav,730,358,50
1841-179183-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1841/179183/1841-179183-0032.wav,1841,179183,80
7402-90848-0059,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7402/90848/7402-90848-0059.wav,7402,90848,216
3526-176651-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3526/176651/3526-176651-0011.wav,3526,176651,122
3259-158083-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3259/158083/3259-158083-0028.wav,3259,158083,117
196-122159-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0012.wav,196,122159,16
4195-186237-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4195/186237/4195-186237-0004.wav,4195,186237,140
412-126975-0067,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/412/126975/412-126975-0067.wav,412,126975,38
5163-18515-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5163/18515/5163-18515-0005.wav,5163,18515,161
19-198-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/19/198/19-198-0004.wav,19,198,0
669-129061-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/669/129061/669-129061-0026.wav,669,129061,48
8226-274369-0052,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8226/274369/8226-274369-0052.wav,8226,274369,234
